FOODCODE	DESCRIPTION_f
56203135	Oatmeal_instant_maple_flavored_fat_added_in_cooking
56203150	Oatmeal_instant_fruit_flavored_NS_as_to_fat_added_in_cooking
56203155	Oatmeal_instant_fruit_flavored_fat_not_added_in_cooking
56203160	Oatmeal_instant_fruit_flavored_fat_added_in_cooking
56203170	Oatmeal_instant_other_flavors_NS_as_to_fat_added_in_cooking
56203175	Oatmeal_instant_other_flavors_fat_not_added_in_cooking
56203180	Oatmeal_instant_other_flavors_fat_added_in_cooking
56203500	Oatmeal_reduced_sugar_plain_NS_as_to_fat_added_in_cooking
56203510	Oatmeal_reduced_sugar_plain_fat_not_added_in_cooking
56203520	Oatmeal_reduced_sugar_plain_fat_added_in_cooking
56203540	Oatmeal_made_with_milk_and_sugar_Puerto_Rican_style
56203550	Oatmeal_reduced_sugar_flavored_NS_as_to_fat_added_in_cooking
56203555	Oatmeal_reduced_sugar_flavored_fat_not_added_in_cooking
56203560	Oatmeal_reduced_sugar_flavored_fat_added_in_cooking
56203600	Oatmeal_multigrain_NS_as_to_fat_added_in_cooking
56203610	Oatmeal_multigrain_fat_not_added_in_cooking
56203620	Oatmeal_multigrain_fat_added_in_cooking
56204000	Quinoa_NS_as_to_fat_added_in_cooking
56204005	Quinoa_fat_not_added_in_cooking
56204010	Quinoa_fat_added_in_cooking
56205000	Rice_cooked_NFS
56205001	Rice_white_cooked_NS_as_to_fat_added_in_cooking
56205002	Rice_white_cooked_fat_added_in_cooking_made_with_oil
56205004	Rice_white_cooked_fat_added_in_cooking_made_with_butter
56205006	Rice_white_cooked_fat_added_in_cooking_made_with_margarine
56205007	Rice_white_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
56205008	Rice_white_cooked_fat_not_added_in_cooking
56205011	Rice_brown_cooked_NS_as_to_fat_added_in_cooking
56205012	Rice_brown_cooked_fat_added_in_cooking_made_with_oil
56205014	Rice_brown_cooked_fat_added_in_cooking_made_with_butter
56205016	Rice_brown_cooked_fat_added_in_cooking_made_with_margarine
56205017	Rice_brown_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
56205018	Rice_brown_cooked_fat_not_added_in_cooking
56205050	Rice_cream_of_cooked_fat_not_added_in_cooking
56205060	Rice_cooked_with_milk
56205070	Rice_sweet_cooked_with_honey
56205080	Rice_creamed_made_with_milk_and_sugar_Puerto_Rican_style
56205090	Rice_cream_of_cooked_fat_added_in_cooking
56205092	Rice_cream_of_cooked_NS_as_to_fat_added_in_cooking
56205094	Rice_cream_of_cooked_made_with_milk
56205101	Congee
56205130	Yellow_rice_cooked_NS_as_to_fat_added_in_cooking
56205150	Yellow_rice_cooked_fat_not_added_in_cooking
56205170	Yellow_rice_cooked_fat_added_in_cooking
56205190	Rice_white_cooked_glutinous
56205200	Rice_frozen_dessert_nondairy_flavors_other_than_chocolate
56205205	Rice_wild_100_cooked_NS_as_to_fat_added_in_cooking
56205210	Rice_wild_100_cooked_fat_not_added_in_cooking
56205215	Rice_wild_100_cooked_fat_added_in_cooking
56205230	Rice_dessert_bar_frozen_flavors_other_than_chocolate_nondairy_carob_covered
56205240	Rice_dessert_bar_frozen_chocolate_nondairy_chocolate_covered
56205300	Rice_white_and_wild_cooked_fat_not_added_in_cooking
56205310	Rice_brown_and_wild_cooked_fat_not_added_in_cooking
56205320	Rice_white_and_wild_cooked_fat_added_in_cooking
56205330	Rice_white_and_wild_cooked_NS_as_to_fat_added_in_cooking
56205340	Rice_brown_and_wild_cooked_fat_added_in_cooking
56205350	Rice_brown_and_wild_cooked_NS_as_to_fat_added_in_cooking
56205410	Rice_white_cooked_with_fat_Puerto_Rican_style
56206990	Cream_of_wheat_NS_as_to_regular_quick_or_instant_NS_as_to_fat_added_in_cooking
56207000	Cream_of_wheat_NS_as_to_regular_quick_or_instant_fat_not_added_in_cooking
56207005	Cream_of_wheat_NS_as_to_regular_quick_or_instant_fat_added_in_cooking
56207015	Cream_of_wheat_regular_or_quick_made_with_water_NS_as_to_fat_added_in_cooking
56207016	Cream_of_wheat_regular_or_quick_made_with_water_fat_not_added_in_cooking
56207017	Cream_of_wheat_regular_or_quick_made_with_water_fat_added_in_cooking
56207021	Cream_of_wheat_regular_or_quick_made_with_milk_NS_as_to_fat_added_in_cooking
56207022	Cream_of_wheat_regular_or_quick_made_with_milk_fat_not_added_in_cooking
56207023	Cream_of_wheat_regular_or_quick_made_with_milk_fat_added_in_cooking
56207025	Cream_of_wheat_regular_or_quick_made_with_non-dairy_milk_NS_as_to_fat_added_in_cooking
56207026	Cream_of_wheat_regular_or_quick_made_with_non-dairy_milk_fat_not_added_in_cooking
56207027	Cream_of_wheat_regular_or_quick_made_with_non-dairy_milk_fat_added_in_cooking
56207030	Cream_of_wheat_instant_made_with_water_fat_not_added_in_cooking
56207050	Wheat_cream_of_cooked_made_with_milk_and_sugar_Puerto_Rican_style
56207060	Cream_of_wheat_instant_made_with_water_fat_added_in_cooking
56207070	Cream_of_wheat_instant_made_with_water_NS_as_to_fat_added_in_cooking
56207094	Cream_of_wheat_instant_made_with_milk_fat_added_in_cooking
56207095	Cream_of_wheat_instant_made_with_milk_fat_not_added_in_cooking
56207096	Cream_of_wheat_instant_made_with_milk_NS_as_to_fat_added_in_cooking
56207101	Cream_of_wheat_instant_made_with_non-dairy_milk_NS_as_to_fat_added_in_cooking
56207102	Cream_of_wheat_instant_made_with_non-dairy_milk_fat_not_added_in_cooking
56207103	Cream_of_wheat_instant_made_with_non-dairy_milk_fat_added_in_cooking
56207110	Bulgur_fat_not_added_in_cooking
56207120	Bulgur_fat_added_in_cooking
56207130	Bulgur_NS_as_to_fat_added_in_cooking
56207160	Couscous_plain_cooked
56207190	Whole_wheat_cereal_cooked_NS_as_to_fat_added_in_cooking
56207200	Whole_wheat_cereal_cooked_fat_not_added_in_cooking
56207210	Whole_wheat_cereal_cooked_fat_added_in_cooking
56207370	Wheat_cereal_chocolate_flavored_cooked
56208500	Oat_bran_cereal_cooked_fat_not_added_in_cooking
56208510	Oat_bran_cereal_cooked_fat_added_in_cooking
56208520	Oat_bran_cereal_cooked_NS_as_to_fat_added_in_cooking
56209000	Cream_of_rye
56210000	Cereal_nestum
57000100	Cereal_oat_NFS
57100100	Cereal_ready-to-eat_NFS
57101000	Cereal_(Kellogg_s_All-Bran)
57102000	Cereal_(Alpen)
57103000	Cereal_(Post_Alpha-Bits)
57103100	Cereal_(General_Mills_Cheerios_Apple_Cinnamon)
57104000	Cereal_(Kellogg_s_Apple_Jacks)
57106050	Cereal_(Post_Great_Grains_Banana_Nut_Crunch)
57106060	Cereal_(General_Mills_Cheerios_Banana_Nut)
57106100	Cereal_(General_Mills_Basic_4)
57106250	Cereal_(General_Mills_Kix_Berry_Berry)
57106260	Cereal_(General_Mills_Cheerios_Berry_Burst)
57106530	Cereal_(Post_Selects_Blueberry_Morning)
57107000	Cereal_(General_Mills_Boo_Berry)
57110000	Cereal_(Kellogg_s_All-Bran_Bran_Buds)
57117000	Cereal_(Quaker_Cap_n_Crunch)
57117500	Cereal_(Quaker_Christmas_Crunch)
57119000	Cereal_(Quaker_Cap_n_Crunch_s_Crunchberries)
57120000	Cereal_(Quaker_Cap_n_Crunch_s_Peanut_Butter_Crunch)
57123000	Cereal_(General_Mills_Cheerios)
57124030	Cereal_(General_Mills_Chex_Chocolate)
57124050	Cereal_(General_Mills_Chex_Cinnamon)
57124100	Cereal_(General_Mills_Cheerios_Chocolate)
57124200	Cereal_chocolate_flavored_frosted_puffed_corn
57124300	Cereal_(General_Mills_Lucky_Charms_Chocolate)
57124900	Cereal_(Kellogg_s_Cinnabon)
57125000	Cereal_(General_Mills_Cinnamon_Toast_Crunch)
57125010	Cereal_(General_Mills_25_Less_Sugar_Cinnamon_Toast_Crunch)
57125900	Cereal_(General_Mills_Honey_Nut_Clusters)
57126000	Cereal_(Kellogg_s_Cocoa_Krispies)
57127000	Cereal_(Post_Cocoa_Pebbles)
57128000	Cereal_(General_Mills_Cocoa_Puffs)
57128005	Cereal_(General_Mills_25_Less_Sugar_Cocoa_Puffs)
57130000	Cereal_(General_Mills_Cookie_Crisp)
57131000	Cereal_(Quaker_Corn_Bran_Crunch)
57132000	Cereal_(General_Mills_Chex_Corn)
57134000	Cereal_corn_flakes
57135000	Cereal_(Kellogg_s_Corn_Flakes)
57137000	Cereal_corn_puffs
57139000	Cereal_(General_Mills_Count_Chocula)
57143000	Cereal_(Kellogg_s_Cracklin_Oat_Bran)
57143500	Cereal_(Post_Great_Grains_Cranberry_Almond_Crunch)
57148000	Cereal_(Kellogg_s_Crispix)
57148500	Cereal_crispy_brown_rice
57151000	Cereal_crispy_rice
57201900	Cereal_(General_Mills_Dora_The_Explorer)
57206000	Cereal_(Famila)
57206700	Cereal_(General_Mills_Fiber_One)
57206705	Cereal_(General_Mills_Fiber_One_Caramel_Delight)
57206710	Cereal_(General_Mills_Fiber_One_Honey_Clusters)
57206715	Cereal_(General_Mills_Fiber_One_Raisin_Bran_Clusters)
57206800	Cereal_(Healt_Valley_Fiber_7_Flakes)
57207000	Cereal_bran_flakes
57208000	Cereal_(Kellogg_s_All-Bran_Complete_Wheat_Flakes)
57209000	Cereal_(Post_Bran_Flakes)
57211000	Cereal_(General_Mills_Frankenberry)
57213000	Cereal_(Kellogg_s_Froot_Loops)
57213010	Cereal_(Kellogg_s_Froot_Loops_Marshmallow)
57213850	Cereal_(General_Mills_Cheerios_Frosted)
57214000	Cereal_(Kellogg_s_Frosted_Mini-Wheats)
57216000	Cereal_frosted_rice
57218000	Cereal_(Kellogg_s_Frosted_Krispies)
57219000	Cereal_fruit_and_fiber
57221000	Cereal_fiber_and_fruit
57221700	Cereal_fruit_rings
57221800	Cereal_fruit_whirls
57221810	Cereal_(General_Mills_Cheerios_Fruity)
57223000	Cereal_(Post_Fruity_Pebbles)
57224000	Cereal_(General_Mills_Golden_Grahams)
57227000	Cereal_granola
57228000	Granola_homemade
57229000	Cereal_(Kellogg_s_Low_Fat_Granola)
57229500	Cereal_(Kellogg_s_Low_Fat_Granola_with_Raisins)
57230000	Cereal_(Post_Grape-Nuts)
57231000	Cereal_(Post_Grape-Nuts_Flakes)
57231200	Cereal_(Post_Great_Grains_Raisins_Dates_and_Pecans)
57231250	Cereal_(Post_Great_Grains_Double_Pecan_Whole_Grain_Cereal)
57237100	Cereal_(Post_Honey_Bunches_of_Oats_Honey_Roasted)
57237200	Cereal_(Post_Honey_Bunches_of_Oats_with_Vanilla_Bunches)
57237300	Cereal_(Post_Honey_Bunches_of_Oats_with_Almonds)
57237310	Cereal_(Post_Honey_Bunches_of_Oats_wth_Pecan_Bunches)
57237900	Cereal_(Post_Honey_Bunches_of_Oats_Just_Bunches)
57238000	Cereal_(Post_Honeycomb)
57239100	Cereal_(Kellogg_s_Honey_Crunch_Corn_Flakes)
57240100	Cereal_(General_Mills_Chex_Honey_Nut)
57241000	Cereal_(General_Mills_Cheerios_Honey_Nut)
57241200	Cereal_(Post_Shredded_Wheat_Honey_Nut)
57243000	Cereal_(Kellogg_s_Honey_Smacks)
57301500	Cereal_(Kashi_7_Whole_Grain_Puffs)
57301505	Cereal_(Kashi_Autumn_Wheat)
57301510	Cereal_(Kashi_GOLEAN)
57301511	Cereal_(Kashi_GOLEAN_Crunch)
57301512	Cereal_(Kashi_GOLEAN_Crunch_Honey_Almond_Flax)
57301520	Cereal_(Kashi_Good_Friends)
57301530	Cereal_(Kashi_Heart_to_Heart_Honey_Toasted_Oat)
57301535	Cereal_(Kashi_Heart_to_Heart_Oat_Flakes_and_Blueberry_Clusters)
57301540	Cereal_(Kashi_Honey_Sunshine_Squares)
57302100	Cereal_(Quaker_King_Vitaman)
57303100	Cereal_(General_Mills_Kix)
57303105	Cereal_(General_Mills_Honey_Kix)
57303200	Cereal_(Kellogg_s_Krave)
57304100	Cereal_(Quaker_Life)
57305100	Cereal_(General_Mills_Lucky_Charms)
57305150	Cereal_frosted_oat_cereal_with_marshmallows
57305160	Cereal_(Malt-O-Meal_Blueberry_Muffin_Tops)
57305165	Cereal_(Malt-O-Meal_Cinnamon_Toasters)
57305170	Cereal_(Malt-O-Meal_Coco-Roos)
57305174	Cereal_(Malt-O-Meal_Colossal_Crunch)
57305175	Cereal_(Malt-O-Meal_Cocoa_Dyno-Bites)
57305180	Cereal_(Malt-O-Meal_Corn_Bursts)
57305200	Cereal_(Malt-O-Meal_Crispy_Rice)
57305210	Cereal_(Malt-O-Meal_Frosted_Flakes)
57305215	Cereal_(Malt-O-Meal_Frosted_Mini_Spooners)
57305300	Cereal_(Malt-O-Meal_Fruity_Dyno-Bites)
57305400	Cereal_(Malt-O-Meal_Honey_Graham_Squares)
57305500	Cereal_(Malt-O-Meal_Honey_Nut_Toasty_O_s)
57305600	Cereal_(Malt-O-Meal_Marshmallow_Mateys)
57306130	Cereal_(Malt-O-Meal_Raisin_Bran)
57306500	Cereal_(Malt-O-Meal_Golden_Puffs)
57306700	Cereal_(Malt-O-Meal_Toasted_Oat_Cereal)
57306800	Cereal_(Malt-O-Meal_Tootie_Fruities)
57307010	Cereal_(Post_Maple_Pecan_Crunch)
57307500	Cereal_millet_puffed
57308190	Cereal_muesli
57308400	Cereal_(General_Mills_Cheerios_Multigrain)
57309100	Cereal_(Nature_Valley_Granola)
57316200	Cereal_nutty_nuggets
57316300	Cereal_(Health_Valley_Oat_Bran_Flakes)
57316380	Cereal_(General_Mills_Cheerios_Oat_Cluster_Crunch)
57316385	Cereal_(General_Mills_Cheerios_Protein)
57316450	Cereal_(General_Mills_Oatmeal_Crisp_with_Almonds)
57316500	Cereal_(General_Mills_Oatmeal_Crisp_with_Raisins)
57316710	Cereal_(Quaker_Honey_Graham_Oh_s)
57320500	Cereal_(Quaker_Granola_with_Oats_Honey_and_Raisins)
57321900	Cereal_(Nature_s_Path_Organic_Flax_Plus)
57323000	Cereal_(Quaker_Sweet_Crunch)
57325000	Cereal_(Kellogg_s_Product_19)
57326000	Cereal_(Barbara_s_Puffins)
57327450	Cereal_(Quaker_Toasted_Oat_Bran)
57327500	Cereal_(Quaker_Oatmeal_Squares)
57328000	Cereal_(Quaker_Quisp)
57329000	Cereal_raisin_bran
57330000	Cereal_(Kellogg_s_Raisin_Bran)
57330010	Cereal_(Kellogg_s_Raisin_Bran_Crunch)
57331000	Cereal_(Post_Raisin_Bran)
57332050	Cereal_(General_Mills_Total_Raisin_Bran)
57332100	Cereal_(General_Mills_Raisin_Nut_Bran)
57335550	Cereal_(General_Mills_Reese_s_Puffs)
57336000	Cereal_(General_Mills_Chex_Rice)
57337000	Cereal_rice_flakes
57339000	Cereal_(Kellogg_s_Rice_Krispies)
57339500	Cereal_(Kellogg_s_Rice_Krispies_Treats_Cereal)
57340000	Cereal_puffed_rice
57341000	Cereal_(Post_Shredded_Wheat_n_Bran)
57341200	Cereal_(Kellogg_s_Smart_Start_Strong)
57344000	Cereal_(Kellogg_s_Special_K)
57344001	Cereal_(Kellogg_s_Special_K_Blueberry)
57344005	Cereal_(Kellogg_s_Special_K_Chocolatey_Delight)
57344007	Cereal_(Kellogg_s_Special_K_Low_Fat_Granola)
57344010	Cereal_(Kellogg_s_Special_K_Red_Berries)
57344015	Cereal_(Kellogg_s_Special_K_Fruit_Yogurt)
57344020	Cereal_(Kellogg_s_Special_K_Vanilla_Almond)
57344025	Cereal_(Kellogg_s_Special_K_Cinnamon_Pecan)
57347000	Cereal_(Kellogg_s_Corn_Pops)
57348000	Cereal_frosted_corn_flakes
57349000	Cereal_(Kellogg_s_Frosted_Flakes)
57349020	Cereal_(Kellogg_s_Frosted_Flakes_Reduced_Sugar)
57355000	Cereal_(Post_Golden_Crisp)
57401100	Cereal_toasted_oat
57406100	Cereal_(General_Mills_Total)
57407100	Cereal_(General_Mills_Trix)
57407110	Cereal_(General_Mills_25_Less_Sugar_Trix)
57408100	Cereal_(Uncle_Sam)
57409100	Cereal_(Post_Waffle_Crisp)
57410000	Cereal_(Weetabix_Whole_Grain)
57411000	Cereal_(General_Mills_Chex_Wheat)
57412000	Wheat_germ_plain
57413000	Wheat_germ_with_sugar_and_honey
57416000	Cereal_puffed_wheat_plain
57416010	Cereal_puffed_wheat_sweetened
57417000	Cereal_(Post_Shredded_Wheat)
57418000	Cereal_(General_Mills_Wheaties)
57419000	Cereal_(General_Mills_Cheerios_Yogurt_Burst)
57601100	Wheat_bran_unprocessed
57602100	Oats_raw
57602500	Oat_bran_uncooked
57801000	Barley_cereal_baby_food_dry_instant
57803000	Mixed_cereal_baby_food_dry_instant
57804000	Oatmeal_cereal_baby_food_dry_instant
57805000	Rice_cereal_baby_food_dry_instant
57805080	Rice_cereal_with_apples_baby_food_dry_instant
57805090	Rice_cereal_with_mixed_fruits_baby_food_dry_instant
57805100	Rice_cereal_with_bananas_baby_food_dry_instant
57805500	Brown_rice_cereal_baby_food_dry_instant
57806000	Mixed_cereal_with_bananas_baby_food_dry_instant
57806050	Multigrain_whole_grain_cereal_baby_food_dry_instant
57806100	Oatmeal_cereal_with_bananas_baby_food_dry_instant
57806200	Oatmeal_cereal_with_fruit_baby_food_dry_instant_toddler
57807010	Whole_wheat_cereal_with_apples_baby_food_dry_instant
57820000	Cereal_baby_food_jarred_NFS
57820100	Rice_cereal_baby_food_jarred_NFS
57822000	Mixed_cereal_with_applesauce_and_bananas_baby_food_jarred
57823000	Oatmeal_with_applesauce_and_bananas_baby_food_jarred
57824000	Rice_cereal_with_applesauce_and_bananas_baby_food_jarred
57824500	Rice_cereal_with_mixed_fruit_baby_food_jarred
57830100	Gerber_Graduates_Finger_Snacks_Cereal_baby_food
58100000	Burrito_taco_or_quesadilla_with_egg
58100005	Burrito_taco_or_quesadilla_with_egg_and_potato
58100010	Burrito_taco_or_quesadilla_with_egg_and_breakfast_meat
58100013	Burrito_taco_or_quesadilla_with_egg_and_breakfast_meat_from_fast_food
58100015	Burrito_taco_or_quesadilla_with_egg_potato_and_breakfast_meat
58100017	Burrito_taco_or_quesadilla_with_egg_potato_and_breakfast_meat_from_fast_food
58100020	Burrito_taco_or_quesadilla_with_egg_beans_and_breakfast_meat
58100100	Burrito_with_meat
58100120	Burrito_with_meat_and_beans
58100125	Burrito_with_meat_and_beans_from_fast_food
58100135	Burrito_with_meat_and_sour_cream
58100140	Burrito_with_meat_beans_and_sour_cream
58100145	Burrito_with_meat_beans_and_sour_cream_from_fast_food
58100160	Burrito_with_meat_beans_and_rice
58100165	Burrito_with_meat_beans_rice_and_sour_cream
58100200	Burrito_with_chicken
58100220	Burrito_with_chicken_and_beans
58100235	Burrito_with_chicken_and_sour_cream
58100245	Burrito_with_chicken_beans_and_sour_cream
58100255	Burrito_with_chicken_beans_and_rice
58100260	Burrito_with_chicken_beans_rice_and_sour_cream
58100300	Burrito_with_beans_and_rice_meatless
58100320	Burrito_with_beans_meatless
58100325	Burrito_with_beans_meatless_from_fast_food
58100330	Burrito_with_beans_rice_and_sour_cream_meatless
58100360	Chilaquiles_tortilla_casserole_with_salsa_cheese_and_egg
58100370	Chilaquiles_tortilla_casserole_with_salsa_and_cheese_no_egg
58100520	Enchilada_with_meat_and_beans_red-chile_or_enchilada_sauce
58100525	Enchilada_with_meat_and_beans_green-chile_or_enchilada_sauce
58100530	Enchilada_with_meat_red-chile_or_enchilada_sauce
58100535	Enchilada_with_meat_green-chile_or_enchilada_sauce
58100620	Enchilada_with_chicken_and_beans_red-chile_or_enchilada_sauce
58100625	Enchilada_with_chicken_and_beans_green-chile_or_enchilada_sauce
58100630	Enchilada_with_chicken_red-chile_or_enchilada_sauce
58100635	Enchilada_with_chicken_green-chile_or_enchilada_sauce
58100720	Enchilada_with_beans_meatless_red-chile_or_enchilada_sauce
58100725	Enchilada_with_beans_green-chile_or_enchilada_sauce
58100800	Enchilada_just_cheese_meatless_no_beans_red-chile_or_enchilada_sauce
58100805	Enchilada_just_cheese_meatless_no_beans_green-chile_or_enchilada_sauce
58101320	Taco_or_tostada_with_meat
58101323	Taco_or_tostada_with_meat_from_fast_food
58101325	Taco_or_tostada_with_meat_and_sour_cream
58101345	Soft_taco_with_meat
58101347	Soft_taco_with_meat_from_fast_food
58101350	Soft_taco_with_meat_and_sour_cream
58101357	Soft_taco_with_meat_and_sour_cream_from_fast_food
58101450	Soft_taco_with_chicken
58101457	Soft_taco_with_chicken_from_fast_food
58101460	Soft_taco_with_chicken_and_sour_cream
58101520	Taco_or_tostada_with_chicken
58101525	Taco_or_tostada_with_chicken_and_sour_cream
58101540	Taco_or_tostada_with_fish
58101555	Soft_taco_with_fish
58101610	Soft_taco_with_beans
58101615	Soft_taco_with_beans_and_sour_cream
58101620	Soft_taco_with_meat_and_beans
58101625	Soft_taco_with_chicken_and_beans
58101630	Soft_taco_with_meat_beans_and_sour_cream
58101635	Soft_taco_with_chicken_beans_and_sour_cream
58101720	Taco_or_tostada_with_beans
58101725	Taco_or_tostada_with_beans_and_sour_cream
58101730	Taco_or_tostada_with_meat_and_beans
58101733	Taco_or_tostada_with_meat_and_beans_from_fast_food
58101735	Taco_or_tostada_with_chicken_and_beans
58101745	Taco_or_tostada_with_meat_beans_and_sour_cream
58101750	Taco_or_tostada_with_chicken_beans_and_sour_cream
58101800	Ground_beef_with_tomato_sauce_and_taco_seasonings_on_a_cornbread_crust
58101820	Mexican_casserole_made_with_ground_beef_beans_tomato_sauce_cheese_taco_seasonings_and_corn_chips
58101830	Mexican_casserole_made_with_ground_beef_tomato_sauce_cheese_taco_seasonings_and_corn_chips
58101930	Taco_or_tostada_salad_with_meat
58101935	Taco_or_tostada_salad_with_chicken
58101940	Taco_or_tostada_salad_meatless
58101945	Taco_or_tostada_salad_with_meat_and_sour_cream
58101950	Taco_or_tostada_salad_with_chicken_and_sour_cream
58101955	Taco_or_tostada_salad_meatless_with_sour_cream
58103120	Tamale_with_meat
58103130	Tamale_with_chicken
58103200	Tamale_plain_meatless_no_sauce_Puerto_Rican_style_or_Carribean_Style
58103210	Tamale_meatless_with_sauce_Puerto_Rican_or_Caribbean_style
58103250	Tamale_plain_meatless_no_sauce_Mexican_style
